sk,id,org_inn
21993,0124300016424000035,2906002459
24162,0873400004124000036,9710088253
22011,0387200012324000005,8606014260
21995,0332300005424000008,5256037270
21994,0860200000824004450,6454140585
21996,0301100039524000012,0274058563
21295,0180300000224000322,1901016985
17251,0318100022024000151,2301009032
21998,0318100022024000151,2301009032
21999,0318200089024000029,2309053925
24539,0366200035624003581,7107541446
21242,0318200089024000029,2309053925
24164,0352300222424000020,5534021285
23395,0332100022724000598,5260037940
19817,0251100000824000065,5406019019
22002,0851300000124000140,5445265113
17768,0372200142124000017,7802319267
22005,0167200003424004161,7202203221
22004,0174500001124002776,9204576208
22089,0371200008824000214,7606037700
15172,0356500003024000019,5906156060
22006,0372200142124000017,7802319267
20818,0131100009724000015,3664062377
22010,0131100009724000015,3664062377
22008,0356500003024000019,5906156060
24165,0371200008824000214,7606037700
22013,0330100005324000059,7812024833
17678,0369100018724000016,7453042227
22024,0251100000824000065,5406019019
22060,0160400000324000014,6450103416
18448,0387200012324000004,8606014260
22015,0387200012324000004,8606014260
24540,0122100013524000005,2721194275
22016,0134200000124003558,3808131923
17588,0200500002824000003,5024220276
22017,0200500002824000003,5024220276
20519,0153100007624000024,5610085879
22018,0153100007624000024,5610085879
22031,0372100021724000065,7817012912
20821,0163200000324003290,6730076910
22019,0163200000324003290,6730076910
22036,0137300021224000059,4024003760
22020,0801200000224000915,0274157821
22021,0356500003024000018,5906156060
24167,0340200003324007563,4345233451
17645,0163100002524000041,6730031475
22038,0163100002524000041,6730031475
22026,0142200001324013355,6315909640
22025,0173100005524000019,7710537160
18342,0846500001024000010,4800014095
22050,0744200000224004389,4629026949
22029,0866300003824000004,7118504830
15164,0744200000224004389,4629026949
22061,0358100010724000021,6155017368
17870,0122100003824000017,7710146102
22032,0122100003824000017,7710146102
22055,0390000000124000002,8900000167
24168,0372200167024000172,7801014390
24357,0332100022724000598,5260037940
22035,0124300012724000141,2902018137
24541,0173100005024000017,7714549751
24847,0124300021024000239,2901065991
24169,0123200000324000998,2801138822
20528,0337100017724000108,4025062831
22041,0169300005324000010,7421001002
24170,0869200000224005499,7451402146
17796,0816500000624009562,1435335477
22043,0816500000624009562,1435335477
24171,0118300007324000165,2339010710
22042,0351300040024000136,5426100035
22044,0158400000824000004,6163230146
21424,0190200000324006986,8901017607
22046,0190200000324006986,8901017607
22047,0875300038924000012,9107037680
22045,0190300003724000359,8905001855
22048,0169300003424000044,7403001024
22051,0115100001424000009,2128700000
17836,0115100001424000009,2128700000
23433,0271100000124000021,7606000386
22052,0131200001024005790,3666159455
22054,0120600002724000082,2533016897
20854,0817200000324007594,2224164425
24172,0271100000124000021,7606000386
22098,0834300022024000146,3827038366
24173,0372100041324000453,7802010020
22180,0151100013224000018,5406507256
22059,0319100001024000023,2466016747
22058,0711200026924000003,1648005000
22342,0251100000824000063,5406019019
22062,0859200001124006134,6234151768
17875,0332100022724000581,5260037940
22063,0332100022724000581,5260037940
17810,0187200001724001172,8601032989
22064,0187200001724001172,8601032989
21490,0139300001324000221,4202007430
22065,0139300001324000221,4202007430
22731,0895100000124000165,7709895509
22068,0322100028024000050,7734241612
24174,0895100000124000165,7709895509
21246,0172200001424000103,7805059546
22070,0172200001424000103,7805059546
22071,0356200019524000003,5902292488
22104,0711200010424000002,1653002157
22072,0373100028124000142,7722019652
22073,0351300075524000078,5420100254
18376,0351300097424000204,5416100854
22074,0351300097424000204,5416100854
21262,0380100002824000031,1901021449
22075,0380100002824000031,1901021449
22077,0138300006624000045,4108001529
22076,0372200286324000075,7810450970
24175,0318200080024000035,2320074735
20864,0138300006624000045,4108001529
22078,0122200002524002176,2721180057
22271,0373100024324000019,7736121141
22082,0187300001224000219,8603032896
22083,0187200001724001154,8601032989
22080,0273100000124000057,7706016118
22081,0351300000624000369,5427101031
17583,0380300033624000043,1910011380
22084,0380300033624000043,1910011380
24176,0318300194224000225,2313017430
24542,0135100005024000010,3906286611
18366,0321500001424000038,2635244194
22087,0321500001424000038,2635244194
17290,0373100024324000019,7736121141
17800,0131200001024005335,3666159455
22174,0145300005224000277,4703083640
18101,0372200047824000042,7816049500
22145,0372200047824000042,7816049500
19759,0371200008824000214,7606037700
22090,0320100028724000033,5027053224
18920,0163200000324003406,6730076910
22107,0830500000224002345,3525467658
22092,0163200000324003406,6730076910
22101,0121100006924000102,2636000641
20186,0151100017924000013,5407000042
21308,0130600031224000277,3526038267
22094,0130600031224000277,3526038267
22093,0108500000424002378,1200008200
24543,0151100017924000013,5407000042
18399,0106100000724000036,1001048550
22097,0356100003324000009,5904122072
22096,0311100002524000012,1659017872
24544,0811500001124000025,1655427395
18404,0351200005724000013,5402135550
22100,0387100008024000051,8603073807
22099,0351200005724000013,5402135550
22102,0163200000324003352,6730076910
14590,0135300007624000054,3912002917
22103,0135300007624000054,3912002917
22110,0131200001024005242,3666159455
22179,0318300065124000203,2323023753
22105,0119200000124009200,2460071692
18336,0134300031324000027,3815009650
19906,0384200000524000026,2983003320
22106,0134300031324000027,3815009650
19717,0830500000224002345,3525467658
22108,0373100028124000146,7722019652
22112,0163100002924000011,6730061462
22113,0373100109624000009,7709102090
22115,0302400001224000001,2466016747
21645,0173100011224000016,7708234633
22116,0348100021024000012,7710010990
22119,0373100060024000082,7730087409
22117,0349100002724000086,5117100091
24178,0809500000324001889,1326250209
22118,0190200000324007091,8901017607
22120,0172200004724000143,7811020096
19813,0873400004124000035,9710088253
21095,0173100012624000017,7709576929
22348,0173100012624000017,7709576929
22123,0332300005424000007,5256037270
22124,0359100002724000087,6233004143
18001,0151100013224000018,5406507256
22121,0873400004124000035,9710088253
17707,0187300007824000135,8609012600
22127,0187300007824000135,8609012600
22126,0111200000924000249,1655115974
20911,0102200001624001430,0323825390
22129,0102200001624001430,0323825390
23441,0130100005524000019,3525044123
19971,0371200008824000207,7606037700
22131,0173100013824000005,7705846236
24188,0190300000224000333,8902002956
22132,0371200008824000207,7606037700
22134,0895100000124000148,7709895509
21459,0851200000624003950,5406722503
24180,0130100005524000019,3525044123
22137,0152200004724001014,5503158829
22136,0157100001124000015,6027086310
17784,0118300018724000616,2320037148
22138,0118300018724000616,2320037148
22139,0125400000224000021,3015110097
17649,0873400004124000033,9710088253
24141,0373100134624000229,7733231361
22148,0173200002524000009,7730544207
24779,0373100134624000229,7733231361
22143,0372200275024000410,7804104877
22144,0834500000724000005,3808268981
23960,0139100000324000068,4200000206
22147,0163200000324003287,6730076910
21502,0848200000524000024,5024130840
22150,0848200000524000024,5024130840
24181,0139100000324000068,4200000206
22152,0319300008224000057,2438000047
22154,0148200002424000005,5024085154
22151,0233100000824000015,3729011567
22153,0162200011824001909,6670292984
22156,0112200000824002478,1701054052
22158,0173100005524000017,7710537160
23443,0859200001124006053,6234151768
22157,0351100027924000044,5408128493
18538,0173100005524000017,7710537160
22160,0162300000824000205,6623000754
22161,0320200030824000029,2540202566
24182,0859200001124006053,6234151768
18775,0320200030824000029,2540202566
18543,0174500001124002621,9204576208
22163,0369100026524000025,7453226383
22162,0174500001124002621,9204576208
22167,0333300001224000042,3730006040
22166,0121600019624000005,2622005819
20518,0169300000324001676,7446011940
24848,0190300000224000333,8902002956
22165,0173100007724000108,7705851331
22169,0335200007524000031,3906055276
22171,0320300101324000045,2540015894
24183,0169300000324001676,7446011940
22172,0811300008324000367,1655317191
17481,0811300008324000367,1655317191
20954,0122100003324000006,2722011485
22173,0122100003324000006,2722011485
20573,0373100024324000014,7736121141
22175,0373100024324000014,7736121141
24358,0372200030824000012,7806413888
24850,0172200003624000121,7809029013
19486,0873400003624000123,9729293150
22176,0873400003624000123,9729293150
21533,0878500000224000386,7901549871
24185,0190200000324007449,8901017607
22177,0878500000224000386,7901549871
22178,0332300301424000017,5260073659
22181,0162200017624000005,6661004608
17952,0372200039524000021,7807046800
22182,0372200039524000021,7807046800
22183,0200400003924000013,7708410783
25347,0862300005124000017,6627023470
25893,0317100012624000047,2224022967
22184,0352300059324000074,5539004050
18533,0194200000524003248,2016014690
22185,0194200000524003248,2016014690
22548,0127200000224003341,3250063658
22186,0891200000624005838,7536155048
18749,0149200002324003472,5190198362
22187,0149200002324003472,5190198362
23192,0373100135024000017,7725289248
22373,0187200001724001179,8601032989
18690,0373100119524000197,7709024283
22188,0373100119524000197,7709024283
22196,0103200008424002562,0572005870
24186,0373100135024000017,7725289248
21569,0825500000724001807,3015115200
17930,0371200021424000224,7610105511
22189,0371200021424000224,7610105511
18038,0134300097524000477,3808193750
22190,0118300018724000638,2320037148
17896,0372200039524000020,7807046800
22193,0301100049624000422,0274023088
22191,0134300097524000477,3808193750
22192,0372200039524000020,7807046800
22194,0131200001024005314,3666159455
22195,0362200067824000018,6671352361
24359,0139200000124009671,4205120352
20979,0131200001024005202,3666159455
22197,0131200001024005202,3666159455
24189,0301300167024000071,0278032414
21564,0173100006424000314,7708075454
25131,0306300034424000106,1007003612
22199,0873400004324000007,9701184296
22200,0373100023824000229,7724085040
22198,0142200001324012459,6315909640
24782,0175200002724000003,9102002660
21563,0358100034524000032,7709827266
22201,0358100034524000032,7709827266
22204,0301100027724000023,0277006179
22588,0175200002724000003,9102002660
22205,0825500000724001807,3015115200
22207,0348100075824000027,7708044713
17928,0173100007824000024,7707329152
20994,0273100001624000004,9715226210
22210,0338200013624000002,4101171828
22211,0145200000424000765,7842434812
23193,0830600000724000003,3517004529
17908,0103200008424002631,0572005870
22215,0103200008424002631,0572005870
24190,0830600000724000003,3517004529
22214,0148200000524000023,7710170024
22216,0273100001624000004,9715226210
18699,0318200044024000008,2311060278
22218,0845200000324000008,4703125956
22217,0318200044024000008,2311060278
24783,0146100000124000026,4826044672
22219,0174500001124002550,9204576208
22221,0118300018724000590,2320037148
18686,0119200000124008712,2460071692
18017,0161300000124000514,6501026762
22222,0119200000124008712,2460071692
24630,0830500000224002450,3525467658
17982,0119100013024000011,2411011718
22225,0126100002924000020,3123021020
22224,0119100013024000011,2411011718
22527,0176100004324000025,0105028229
21003,0318200018824000025,2314015403
22226,0318200018824000025,2314015403
22227,0161300000124000514,6501026762
21593,0123200000324000938,2801138822
22229,0123200000324000938,2801138822
19481,0895100000124000163,7709895509
22228,0895100000124000163,7709895509
24191,0176100004324000025,0105028229
21595,0853500000324004793,5610223825
22230,0853500000324004793,5610223825
17919,0187200001724001179,8601032989
22584,0538500000524000003,4101183446
21596,0372200258524000461,7802072210
22232,0372200258524000461,7802072210
21011,0873200000724000004,7701944546
22233,0873200000724000004,7701944546
24192,0237100000224000030,4027005123
22235,0154200000724000487,5753040072
18123,0869200000224004926,7451402146
21633,0176200005524000919,0105072228
22277,0176200005524000919,0105072228
22236,0869200000224004926,7451402146
18669,0379300006924000111,0901027103
25132,0318300034424000145,2353006498
22238,0379300006924000111,0901027103
22237,0129200005324001557,3444200423
22289,0173100005024000017,7714549751
23174,0146100000124000026,4826044672
21136,0860200000824004310,6454140585
24870,0862600020824000153,6633028614
